,time,hour_rads,regional_name,categories,problem_type_1,count,nProb_km2,avg_monthlyIncome,pop_km2,people_house
1847,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Agression,22,0.5527638296915913,1338.0,4728.0,3.5
1848,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Break-in,54,1.3567839456066333,1338.0,4728.0,3.5
1849,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Crime against individual liberty,1,0.025125628622345058,1338.0,4728.0,3.5
1850,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Fishing in Prohibited Places,3,0.07537688586703518,1338.0,4728.0,3.5
1851,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Gang-sacking/pillaging,1,0.025125628622345058,1338.0,4728.0,3.5
1852,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Gunshot,1,0.025125628622345058,1338.0,4728.0,3.5
1853,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Illegal possession,1,0.025125628622345058,1338.0,4728.0,3.5
1854,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,64,1.6080402318300837,1338.0,4728.0,3.5
1855,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Kidnapping and imprisonment,2,0.050251257244690116,1338.0,4728.0,3.5
1856,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Misuse of transport card,1,0.025125628622345058,1338.0,4728.0,3.5
1857,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Murder,1,0.025125628622345058,1338.0,4728.0,3.5
1858,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,12,0.30150754346814074,1338.0,4728.0,3.5
1859,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,21,0.5276382010692462,1338.0,4728.0,3.5
1860,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Racism,1,0.025125628622345058,1338.0,4728.0,3.5
1861,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Robbery,51,1.2814070597395981,1338.0,4728.0,3.5
1862,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Sexual assault/rape,1,0.025125628622345058,1338.0,4728.0,3.5
1863,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Sexual harassment,2,0.050251257244690116,1338.0,4728.0,3.5
1864,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Theft,43,1.0804020307608375,1338.0,4728.0,3.5
1865,12,4.71238898038469,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,23,0.5778894583139363,1338.0,4728.0,3.5
1866,12,4.71238898038469,CAJURU,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1,0.028328612510283742,1384.0,5545.0,4.55
1867,12,4.71238898038469,CAJURU,CriminalBehaviour,Agression,31,0.878186987818796,1384.0,5545.0,4.55
1868,12,4.71238898038469,CAJURU,CriminalBehaviour,Animal abuse,1,0.028328612510283742,1384.0,5545.0,4.55
1869,12,4.71238898038469,CAJURU,CriminalBehaviour,Break-in,75,2.124645938271281,1384.0,5545.0,4.55
1870,12,4.71238898038469,CAJURU,CriminalBehaviour,Child grooming/enticement,1,0.028328612510283742,1384.0,5545.0,4.55
1871,12,4.71238898038469,CAJURU,CriminalBehaviour,Corporal injury,2,0.056657225020567484,1384.0,5545.0,4.55
1872,12,4.71238898038469,CAJURU,CriminalBehaviour,Environmental crime,2,0.056657225020567484,1384.0,5545.0,4.55
1873,12,4.71238898038469,CAJURU,CriminalBehaviour,Exploitation of minors,1,0.028328612510283742,1384.0,5545.0,4.55
1874,12,4.71238898038469,CAJURU,CriminalBehaviour,Fraud (monetary),1,0.028328612510283742,1384.0,5545.0,4.55
1875,12,4.71238898038469,CAJURU,CriminalBehaviour,Gunshot,2,0.056657225020567484,1384.0,5545.0,4.55
1876,12,4.71238898038469,CAJURU,CriminalBehaviour,Illitcit Substance,32,0.9065156003290797,1384.0,5545.0,4.55
1877,12,4.71238898038469,CAJURU,CriminalBehaviour,Irregular Construction,2,0.056657225020567484,1384.0,5545.0,4.55
1878,12,4.71238898038469,CAJURU,CriminalBehaviour,Irregular landfill,1,0.028328612510283742,1384.0,5545.0,4.55
1879,12,4.71238898038469,CAJURU,CriminalBehaviour,Maltreatment,1,0.028328612510283742,1384.0,5545.0,4.55
1880,12,4.71238898038469,CAJURU,CriminalBehaviour,Misuse of transport card,3,0.08498583753085123,1384.0,5545.0,4.55
1881,12,4.71238898038469,CAJURU,CriminalBehaviour,Obscene/libelous acts,7,0.1983002875719862,1384.0,5545.0,4.55
1882,12,4.71238898038469,CAJURU,CriminalBehaviour,Physical/Verbal Agression,20,0.5665722502056748,1384.0,5545.0,4.55
1883,12,4.71238898038469,CAJURU,CriminalBehaviour,Robbery,42,1.1898017254319173,1384.0,5545.0,4.55
1884,12,4.71238898038469,CAJURU,CriminalBehaviour,Sexual harassment,5,0.1416430625514187,1384.0,5545.0,4.55
1885,12,4.71238898038469,CAJURU,CriminalBehaviour,Theft,35,0.9915014378599311,1384.0,5545.0,4.55
1886,12,4.71238898038469,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,26,0.7365439252673773,1384.0,5545.0,4.55
1887,12,4.71238898038469,CIC,CriminalBehaviour,Agression,10,0.16233766635888994,523.0,2698.0,3.63
1888,12,4.71238898038469,CIC,CriminalBehaviour,Break-in,54,0.8766233983380057,523.0,2698.0,3.63
1889,12,4.71238898038469,CIC,CriminalBehaviour,Corporal injury,1,0.016233766635888994,523.0,2698.0,3.63
1890,12,4.71238898038469,CIC,CriminalBehaviour,Environmental crime,3,0.04870129990766699,523.0,2698.0,3.63
1891,12,4.71238898038469,CIC,CriminalBehaviour,Fishing in Prohibited Places,2,0.03246753327177799,523.0,2698.0,3.63
1892,12,4.71238898038469,CIC,CriminalBehaviour,Fraud (monetary),1,0.016233766635888994,523.0,2698.0,3.63
1893,12,4.71238898038469,CIC,CriminalBehaviour,Gang-sacking/pillaging,1,0.016233766635888994,523.0,2698.0,3.63
1894,12,4.71238898038469,CIC,CriminalBehaviour,Gunshot,4,0.06493506654355598,523.0,2698.0,3.63
1895,12,4.71238898038469,CIC,CriminalBehaviour,Illegal possession,1,0.016233766635888994,523.0,2698.0,3.63
1896,12,4.71238898038469,CIC,CriminalBehaviour,Illitcit Substance,48,0.7792207985226718,523.0,2698.0,3.63
1897,12,4.71238898038469,CIC,CriminalBehaviour,Irregular Construction,1,0.016233766635888994,523.0,2698.0,3.63
1898,12,4.71238898038469,CIC,CriminalBehaviour,Kidnapping and imprisonment,2,0.03246753327177799,523.0,2698.0,3.63
1899,12,4.71238898038469,CIC,CriminalBehaviour,Misuse of transport card,5,0.08116883317944497,523.0,2698.0,3.63
1900,12,4.71238898038469,CIC,CriminalBehaviour,Murder,2,0.03246753327177799,523.0,2698.0,3.63
1901,12,4.71238898038469,CIC,CriminalBehaviour,Obscene/libelous acts,9,0.14610389972300095,523.0,2698.0,3.63
1902,12,4.71238898038469,CIC,CriminalBehaviour,Physical/Verbal Agression,28,0.45454546580489186,523.0,2698.0,3.63
1903,12,4.71238898038469,CIC,CriminalBehaviour,Racism,1,0.016233766635888994,523.0,2698.0,3.63
1904,12,4.71238898038469,CIC,CriminalBehaviour,Rape,1,0.016233766635888994,523.0,2698.0,3.63
1905,12,4.71238898038469,CIC,CriminalBehaviour,Robbery,27,0.43831169916900287,523.0,2698.0,3.63
1906,12,4.71238898038469,CIC,CriminalBehaviour,Sexual harassment,5,0.08116883317944497,523.0,2698.0,3.63
1907,12,4.71238898038469,CIC,CriminalBehaviour,Theft,20,0.3246753327177799,523.0,2698.0,3.63
1908,12,4.71238898038469,CIC,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1,0.016233766635888994,523.0,2698.0,3.63
1909,12,4.71238898038469,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,26,0.4220779325331139,523.0,2698.0,3.63
1910,12,4.71238898038469,MATRIZ,CriminalBehaviour,Abandonment/nonsupport of incompetent person,3,0.08264462983616663,2897.0,5573.0,2.77
1911,12,4.71238898038469,MATRIZ,CriminalBehaviour,Agression,93,2.5619835249211658,2897.0,5573.0,2.77
1912,12,4.71238898038469,MATRIZ,CriminalBehaviour,Animal abuse,1,0.027548209945388875,2897.0,5573.0,2.77
1913,12,4.71238898038469,MATRIZ,CriminalBehaviour,Break-in,133,3.6639119227367205,2897.0,5573.0,2.77
1914,12,4.71238898038469,MATRIZ,CriminalBehaviour,Corporal injury,8,0.220385679563111,2897.0,5573.0,2.77
1915,12,4.71238898038469,MATRIZ,CriminalBehaviour,Crime against individual liberty,2,0.05509641989077775,2897.0,5573.0,2.77
1916,12,4.71238898038469,MATRIZ,CriminalBehaviour,Extortion,3,0.08264462983616663,2897.0,5573.0,2.77
1917,12,4.71238898038469,MATRIZ,CriminalBehaviour,False Identity,1,0.027548209945388875,2897.0,5573.0,2.77
1918,12,4.71238898038469,MATRIZ,CriminalBehaviour,False money,2,0.05509641989077775,2897.0,5573.0,2.77
1919,12,4.71238898038469,MATRIZ,CriminalBehaviour,Favouring prostitution,1,0.027548209945388875,2897.0,5573.0,2.77
1920,12,4.71238898038469,MATRIZ,CriminalBehaviour,Fishing in Prohibited Places,1,0.027548209945388875,2897.0,5573.0,2.77
1921,12,4.71238898038469,MATRIZ,CriminalBehaviour,Fraud (monetary),9,0.2479338895084999,2897.0,5573.0,2.77
1922,12,4.71238898038469,MATRIZ,CriminalBehaviour,Gambling,11,0.30303030939927766,2897.0,5573.0,2.77
1923,12,4.71238898038469,MATRIZ,CriminalBehaviour,Gunshot,5,0.1377410497269444,2897.0,5573.0,2.77
1924,12,4.71238898038469,MATRIZ,CriminalBehaviour,Illegal possession,18,0.4958677790169998,2897.0,5573.0,2.77
1925,12,4.71238898038469,MATRIZ,CriminalBehaviour,Illitcit Substance,701,19.311295171717603,2897.0,5573.0,2.77
1926,12,4.71238898038469,MATRIZ,CriminalBehaviour,Irregular Construction,2,0.05509641989077775,2897.0,5573.0,2.77
1927,12,4.71238898038469,MATRIZ,CriminalBehaviour,Misuse of transport card,20,0.5509641989077776,2897.0,5573.0,2.77
1928,12,4.71238898038469,MATRIZ,CriminalBehaviour,Obscene/libelous acts,47,1.2947658674332772,2897.0,5573.0,2.77
1929,12,4.71238898038469,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,108,2.9752066741019987,2897.0,5573.0,2.77
1930,12,4.71238898038469,MATRIZ,CriminalBehaviour,Possession of explosive device,1,0.027548209945388875,2897.0,5573.0,2.77
1931,12,4.71238898038469,MATRIZ,CriminalBehaviour,Rape,2,0.05509641989077775,2897.0,5573.0,2.77
1932,12,4.71238898038469,MATRIZ,CriminalBehaviour,Robbery,196,5.3994491492962196,2897.0,5573.0,2.77
1933,12,4.71238898038469,MATRIZ,CriminalBehaviour,Sexual assault/rape,1,0.027548209945388875,2897.0,5573.0,2.77
1934,12,4.71238898038469,MATRIZ,CriminalBehaviour,Sexual harassment,20,0.5509641989077776,2897.0,5573.0,2.77
1935,12,4.71238898038469,MATRIZ,CriminalBehaviour,Smuggling/contraband,2,0.05509641989077775,2897.0,5573.0,2.77
1936,12,4.71238898038469,MATRIZ,CriminalBehaviour,Theft,201,5.537190199023164,2897.0,5573.0,2.77
1937,12,4.71238898038469,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,22,0.6060606187985553,2897.0,5573.0,2.77
1938,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Abandonment/nonsupport of incompetent person,2,0.12658227695293334,842.0,3942.0,2.58
1939,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Agression,15,0.949367077147,842.0,3942.0,2.58
1940,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Break-in,39,2.4683544005822,842.0,3942.0,2.58
1941,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Environmental crime,3,0.1898734154294,842.0,3942.0,2.58
1942,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Extortion,1,0.06329113847646667,842.0,3942.0,2.58
1943,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Fraud (monetary),1,0.06329113847646667,842.0,3942.0,2.58
1944,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Gang-sacking/pillaging,1,0.06329113847646667,842.0,3942.0,2.58
1945,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Gunshot,3,0.1898734154294,842.0,3942.0,2.58
1946,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,32,2.0253164312469334,842.0,3942.0,2.58
1947,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Misuse of transport card,1,0.06329113847646667,842.0,3942.0,2.58
1948,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Obscene/libelous acts,11,0.6962025232411333,842.0,3942.0,2.58
1949,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,36,2.2784809851528,842.0,3942.0,2.58
1950,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Robbery,39,2.4683544005822,842.0,3942.0,2.58
1951,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Sexual harassment,5,0.31645569238233334,842.0,3942.0,2.58
1952,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Theft,29,1.8354430158175334,842.0,3942.0,2.58
1953,12,4.71238898038469,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,19,1.2025316310528666,842.0,3942.0,2.58
1954,12,4.71238898038469,PORTÃO,CriminalBehaviour,Abandonment/nonsupport of incompetent person,2,0.050251257244690116,1516.0,6193.0,3.15
1955,12,4.71238898038469,PORTÃO,CriminalBehaviour,Agression,21,0.5276382010692462,1516.0,6193.0,3.15
1956,12,4.71238898038469,PORTÃO,CriminalBehaviour,Break-in,67,1.6834171176971189,1516.0,6193.0,3.15
1957,12,4.71238898038469,PORTÃO,CriminalBehaviour,Crime against individual liberty,2,0.050251257244690116,1516.0,6193.0,3.15
1958,12,4.71238898038469,PORTÃO,CriminalBehaviour,Environmental crime,5,0.1256281431117253,1516.0,6193.0,3.15
1959,12,4.71238898038469,PORTÃO,CriminalBehaviour,Exploitation of minors,1,0.025125628622345058,1516.0,6193.0,3.15
1960,12,4.71238898038469,PORTÃO,CriminalBehaviour,Fishing in Prohibited Places,6,0.15075377173407037,1516.0,6193.0,3.15
1961,12,4.71238898038469,PORTÃO,CriminalBehaviour,Gunshot,3,0.07537688586703518,1516.0,6193.0,3.15
1962,12,4.71238898038469,PORTÃO,CriminalBehaviour,Illegal possession,2,0.050251257244690116,1516.0,6193.0,3.15
1963,12,4.71238898038469,PORTÃO,CriminalBehaviour,Illitcit Substance,75,1.8844221466758795,1516.0,6193.0,3.15
1964,12,4.71238898038469,PORTÃO,CriminalBehaviour,Incitement to crime,1,0.025125628622345058,1516.0,6193.0,3.15
1965,12,4.71238898038469,PORTÃO,CriminalBehaviour,Irregular Construction,1,0.025125628622345058,1516.0,6193.0,3.15
1966,12,4.71238898038469,PORTÃO,CriminalBehaviour,Misuse of transport card,4,0.10050251448938023,1516.0,6193.0,3.15
1967,12,4.71238898038469,PORTÃO,CriminalBehaviour,Obscene/libelous acts,16,0.4020100579575209,1516.0,6193.0,3.15
1968,12,4.71238898038469,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,30,0.7537688586703518,1516.0,6193.0,3.15
1969,12,4.71238898038469,PORTÃO,CriminalBehaviour,Possession of explosive device,1,0.025125628622345058,1516.0,6193.0,3.15
1970,12,4.71238898038469,PORTÃO,CriminalBehaviour,Robbery,55,1.3819095742289782,1516.0,6193.0,3.15
1971,12,4.71238898038469,PORTÃO,CriminalBehaviour,Sexual harassment,6,0.15075377173407037,1516.0,6193.0,3.15
1972,12,4.71238898038469,PORTÃO,CriminalBehaviour,Theft,39,0.9798995162714573,1516.0,6193.0,3.15
1973,12,4.71238898038469,PORTÃO,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1,0.025125628622345058,1516.0,6193.0,3.15
1974,12,4.71238898038469,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,21,0.5276382010692462,1516.0,6193.0,3.15
1975,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Agression,22,0.34321373671922933,1681.0,2025.0,3.45
1976,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Break-in,30,0.4680187318898582,1681.0,2025.0,3.45
1977,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Corporal injury,5,0.07800312198164304,1681.0,2025.0,3.45
1978,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Environmental crime,5,0.07800312198164304,1681.0,2025.0,3.45
1979,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Extortion,1,0.015600624396328608,1681.0,2025.0,3.45
1980,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,6,0.09360374637797164,1681.0,2025.0,3.45
1981,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Gambling,1,0.015600624396328608,1681.0,2025.0,3.45
1982,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Gunshot,2,0.031201248792657215,1681.0,2025.0,3.45
1983,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Illegal possession,2,0.031201248792657215,1681.0,2025.0,3.45
1984,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,39,0.6084243514568156,1681.0,2025.0,3.45
1985,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Irregular Construction,1,0.015600624396328608,1681.0,2025.0,3.45
1986,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Obscene/libelous acts,6,0.09360374637797164,1681.0,2025.0,3.45
1987,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,17,0.26521061473758634,1681.0,2025.0,3.45
1988,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Robbery,28,0.436817483097201,1681.0,2025.0,3.45
1989,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Sexual harassment,4,0.06240249758531443,1681.0,2025.0,3.45
1990,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Theft,15,0.2340093659449291,1681.0,2025.0,3.45
1991,12,4.71238898038469,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,14,0.2184087415486005,1681.0,2025.0,3.45
1992,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Agression,3,0.07317073170731707,518.0,1126.0,3.81
1993,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Break-in,17,0.4146341463414634,518.0,1126.0,3.81
1994,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Illitcit Substance,11,0.2682926829268293,518.0,1126.0,3.81
1995,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Irregular Construction,1,0.024390243902439025,518.0,1126.0,3.81
1996,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Obscene/libelous acts,1,0.024390243902439025,518.0,1126.0,3.81
1997,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,5,0.12195121951219512,518.0,1126.0,3.81
1998,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Robbery,6,0.14634146341463414,518.0,1126.0,3.81
1999,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Theft,6,0.14634146341463414,518.0,1126.0,3.81
2000,12,4.71238898038469,TATUQUARA,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1,0.024390243902439025,518.0,1126.0,3.81
2001,12,4.71238898038469,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,20,0.4878048780487805,518.0,1126.0,3.81
2002,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Agression,6,0.13392857370936145,870.0,2775.0,2.65
2003,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Break-in,48,1.0714285896748916,870.0,2775.0,2.65
2004,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Corporal injury,5,0.1116071447578012,870.0,2775.0,2.65
2005,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Environmental crime,5,0.1116071447578012,870.0,2775.0,2.65
2006,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Gunshot,1,0.02232142895156024,870.0,2775.0,2.65
2007,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Illegal possession,1,0.02232142895156024,870.0,2775.0,2.65
2008,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,79,1.7633928871732591,870.0,2775.0,2.65
2009,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Irregular Construction,3,0.06696428685468073,870.0,2775.0,2.65
2010,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Irregular landfill,1,0.02232142895156024,870.0,2775.0,2.65
2011,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Kidnapping and imprisonment,1,0.02232142895156024,870.0,2775.0,2.65
2012,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Misuse of transport card,3,0.06696428685468073,870.0,2775.0,2.65
2013,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Obscene/libelous acts,7,0.15625000266092168,870.0,2775.0,2.65
2014,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,27,0.6026785816921265,870.0,2775.0,2.65
2015,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Robbery,29,0.647321439595247,870.0,2775.0,2.65
2016,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Sexual assault/rape,1,0.02232142895156024,870.0,2775.0,2.65
2017,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Sexual harassment,4,0.08928571580624096,870.0,2775.0,2.65
2018,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Theft,20,0.4464285790312048,870.0,2775.0,2.65
2019,13,4.4505895925855405,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,31,0.6919642974983675,870.0,2775.0,2.65
2020,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1,0.016077170220805348,1612.0,3630.0,3.42
2021,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Agression,19,0.30546623419530156,1612.0,3630.0,3.42
2022,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Animal abuse,1,0.016077170220805348,1612.0,3630.0,3.42
2023,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Break-in,75,1.2057877665604009,1612.0,3630.0,3.42
2024,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Corporal injury,2,0.032154340441610696,1612.0,3630.0,3.42
2025,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Environmental crime,2,0.032154340441610696,1612.0,3630.0,3.42
2026,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,False Identity,1,0.016077170220805348,1612.0,3630.0,3.42
2027,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Fishing in Prohibited Places,12,0.19292604264966415,1612.0,3630.0,3.42
2028,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Gunshot,1,0.016077170220805348,1612.0,3630.0,3.42
2029,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Illegal possession,7,0.11254019154563742,1612.0,3630.0,3.42
2030,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Illitcit Substance,84,1.350482298547649,1612.0,3630.0,3.42
2031,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Irregular Construction,3,0.04823151066241604,1612.0,3630.0,3.42
2032,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Kidnapping and imprisonment,1,0.016077170220805348,1612.0,3630.0,3.42
2033,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Misuse of transport card,1,0.016077170220805348,1612.0,3630.0,3.42
2034,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Murder,1,0.016077170220805348,1612.0,3630.0,3.42
2035,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Obscene/libelous acts,14,0.22508038309127484,1612.0,3630.0,3.42
2036,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,49,0.7877813408194619,1612.0,3630.0,3.42
2037,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Robbery,59,0.9485530430275154,1612.0,3630.0,3.42
2038,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Sexual assault/rape,1,0.016077170220805348,1612.0,3630.0,3.42
2039,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Sexual harassment,7,0.11254019154563742,1612.0,3630.0,3.42
2040,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Theft,34,0.5466237875073818,1612.0,3630.0,3.42
2041,13,4.4505895925855405,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,31,0.49839227684496573,1612.0,3630.0,3.42
2042,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1,0.025125628622345058,1338.0,4728.0,3.5
2043,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Abuse of incapacitated persons,1,0.025125628622345058,1338.0,4728.0,3.5
2044,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Agression,28,0.7035176014256617,1338.0,4728.0,3.5
2045,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Break-in,62,1.5577889745853937,1338.0,4728.0,3.5
2046,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Corporal injury,2,0.050251257244690116,1338.0,4728.0,3.5
2047,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Environmental crime,4,0.10050251448938023,1338.0,4728.0,3.5
2048,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Exploitation of minors,1,0.025125628622345058,1338.0,4728.0,3.5
2049,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Extortion,1,0.025125628622345058,1338.0,4728.0,3.5
2050,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,False money,1,0.025125628622345058,1338.0,4728.0,3.5
2051,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Fishing in Prohibited Places,4,0.10050251448938023,1338.0,4728.0,3.5
2052,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Fraud (monetary),1,0.025125628622345058,1338.0,4728.0,3.5
2053,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Gunshot,2,0.050251257244690116,1338.0,4728.0,3.5
2054,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Illegal possession,3,0.07537688586703518,1338.0,4728.0,3.5
2055,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,63,1.5829146032077388,1338.0,4728.0,3.5
2056,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Murder,1,0.025125628622345058,1338.0,4728.0,3.5
2057,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,11,0.27638191484579566,1338.0,4728.0,3.5
2058,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,33,0.829145744537387,1338.0,4728.0,3.5
2059,13,4.4505895925855405,BOQUEIRÃO,CriminalBehaviour,Robbery,80,2.0100502897876047,1338.0,4728.0,3.5
